Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;3.5:1, 7:1;;FANIHX3507C;;;;0;;1000;1;0;1;;1;http://local.shop.megagen.fr/img/import/products/FANIHX3507C.png;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;3.5:1, 8.5:2;;FANIHX3508C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;3.5:1, 10:3;;FANIHX3510C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;3.5:1, 11.5:4;;FANIHX3511C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;3.5:1, 13:5;;FANIHX3513C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;3.5:1, 15:6;;FANIHX3515C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.0:1, 7:1;;FANIHX4007C;;;;0;;1000;1;0;0;;2;http://local.shop.megagen.fr/img/import/products/FANIHX4007C.png;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.0:1, 8.5:1;;FANIHX4008C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.0:1, 10:1;;FANIHX4010C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.0:1, 11.5:1;;FANIHX4011C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.0:1, 13:1;;FANIHX4013C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.0:1, 15:1;;FANIHX4015C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.5:1, 7:1;;FANIHX4507C;;;;0;;1000;1;0;0;;3;http://local.shop.megagen.fr/img/import/products/FANIHX4507C.png;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.5:1, 8.5:1;;FANIHX4508C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.5:1, 10:1;;FANIHX4510C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.5:1, 11.5:1;;FANIHX4511C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.5:1, 13:1;;FANIHX4513C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;4.5:1, 15:1;;FANIHX4515C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.0:1, 7:1;;FANIHX5007C;;;;0;;1000;1;0;0;;4;http://local.shop.megagen.fr/img/import/products/FANIHX5007C.png;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.0:1, 8.5:1;;FANIHX5008C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.0:1, 10:1;;FANIHX5010C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.0:1, 11.5:1;;FANIHX5011C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.0:1, 13:1;;FANIHX5013C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.0:1, 15:1;;FANIHX5015C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.5:1, 7:1;;FANIHX5507C;;;;0;;1000;1;0;0;;5;http://local.shop.megagen.fr/img/import/products/FANIHX5507C.png;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.5:1, 8.5:1;;FANIHX5508C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.5:1, 10:1;;FANIHX5510C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.5:1, 11.5:1;;FANIHX5511C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.5:1, 13:1;;FANIHX5513C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;5.5:1, 15:1;;FANIHX5515C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;6.0:1, 7:1;;FALIHX6007C;;;;0;;1000;1;0;0;;6;http://local.shop.megagen.fr/img/import/products/FALIHX6007C.png;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;6.0:1, 8.5:1;;FALIHX6008C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;6.0:1, 10:1;;FALIHX6010C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;6.0:1, 11.5:1;;FALIHX6011C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;6.0:1, 13:1;;FALIHX6013C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;6.5:1, 7:1;;FALIHX6507C;;;;0;;1000;1;0;0;;7;http://local.shop.megagen.fr/img/import/products/FALIHX6507C.png;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;6.5:1, 8.5:1;;FALIHX6508C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;6.5:1, 10:1;;FALIHX6510C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;6.5:1, 11.5:1;;FALIHX6511C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;6.5:1, 13:1;;FALIHX6513C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;7.0:1, 7:1;;FALIHX7007C;;;;0;;1000;1;0;0;;8;http://local.shop.megagen.fr/img/import/products/FALIHX7007C.png;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;7.0:1, 8.5:1;;FALIHX7008C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;7.0:1, 10:1;;FALIHX7010C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;7.0:1, 11.5:1;;FALIHX7011C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;7.0:1, 13:1;;FALIHX7013C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;7.5:1, 7:1;;FALIHX7507C;;;;0;;1000;1;0;0;;9;http://local.shop.megagen.fr/img/import/products/FALIHX7507C.png;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;7.5:1, 8.5:1;;FALIHX7508C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;7.5:1, 10:1;;FALIHX7510C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;7.5:1, 11.5:1;;FALIHX7511C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;7.5:1, 13:1;;FALIHX7513C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;8.0:1, 7:1;;FALIHX8007C;;;;0;;1000;1;0;0;;10;http://local.shop.megagen.fr/img/import/products/FALIHX8007C.png;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;8.0:1, 8.5:1;;FALIHX8008C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;8.0:1, 10:1;;FALIHX8010C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;8.0:1, 11.5:1;;FALIHX8011C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
2;AnyRidge Internal Fixture;Fixture Diameter (mm):select:1, Length (mm):select:2;8.0:1, 13:1;;FALIHX8013C;;;;0;;1000;1;0;0;;;;0;1;0;0;0
